日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201130,7357,ジオコード,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,7399,ナンシン,JASDAQ(スタンダード・内国株）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20201130,7408,ジャムコ,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
20201130,7412,アトム,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,7413,創健社,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7414,小野建,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7416,はるやまホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7417,南陽,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7419,ノジマ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7420,佐鳥電機,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7421,カッパ・クリエイト,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7422,東邦レマック,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7425,初穂商事,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7426,山大,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7427,エコートレーディング,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7433,伯東,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7434,オータケ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7435,ナ・デックス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7438,コンドーテック,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7442,中山福,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7443,横浜魚類,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7444,ハリマ共和物産,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7445,ライトオン,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7446,東北化学薬品,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7447,ナガイレーベン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7448,ジーンズメイト,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7450,サンデー,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7451,三菱食品,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7453,良品計画,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,7455,三城ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7456,松田産業,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7458,第一興商,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20201130,7459,メディパルホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20201130,7460,ヤギ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7461,キムラ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7462,ダイヤ通商,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7463,アドヴァン,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7464,セフテック,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7466,ＳＰＫ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7467,萩原電気ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7472,鳥羽洋行,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7475,アルビス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7476,アズワン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,4,TOPIX Mid400
20201130,7477,ムラキ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7480,スズデン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7481,尾家産業,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7482,シモジマ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7483,ドウシシャ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7486,サンリン,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7487,小津産業,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7490,日新商事,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7494,コナカ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7500,西川計測,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7501,ティムコ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7502,プラザクリエイト本社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20201130,7504,高速,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7505,扶桑電通,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7506,ハウス　オブ　ローゼ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7508,Ｇ－７ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7509,アイエーグループ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7510,たけびし,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7512,イオン北海道,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7513,コジマ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7514,ヒマラヤ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7515,マルヨシセンター,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,7516,コーナン商事,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7518,ネットワンシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20201130,7519,五洋インテックス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7520,エコス,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7521,ムサシ,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7522,ワタミ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7523,アールビバン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7524,マルシェ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7525,リックス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7527,システムソフト,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20201130,7531,清和中央ホールディングス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7532,パン・パシフィック・インターナショナルホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,7537,丸文,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7538,大水,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7539,アイナボホールディングス,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7544,スリーエフ,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,7545,西松屋チェーン,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7550,ゼンショーホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,4,TOPIX Mid400
20201130,7551,ウェッズ,JASDAQ(スタンダード・内国株）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20201130,7552,ハピネット,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,7554,幸楽苑ホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7555,大田花き,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7559,ジーエフシー,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7561,ハークスレイ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7562,安楽亭,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,7564,ワークマン,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7565,萬世電機,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7567,栄電子,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7570,橋本総業ホールディングス,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7571,ヤマノホールディングス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7575,日本ライフライン,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,7577,ＨＡＰｉＮＳ,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7578,ニチリョク,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7581,サイゼリヤ,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7585,かんなん丸,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7587,ＰＡＬＴＥＫ,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7590,タカショー,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7593,ＶＴホールディングス,市場第一部（内国株）,6100,小売業,14,小売 ,6,TOPIX Small 1
20201130,7594,マルカ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20201130,7595,アルゴグラフィックス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20201130,7596,魚力,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7597,東京貴宝,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7599,ＩＤＯＭ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
20201130,7600,日本エム・ディ・エム,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,6,TOPIX Small 1
20201130,7601,ポプラ,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
20201130,7602,カーチスホールディングス,市場第二部（内国株）,6050,卸売業,13,商社・卸売 ,-,-
20201130,7603,マックハウス,JASDAQ(スタンダード・内国株）,6100,小売業,14,小売 ,-,-
20201130,7604,梅の花,市場第二部（内国株）,6100,小売業,14,小売 ,-,-
20201130,7605,フジ・コーポレーション,市場第一部（内国株）,6100,小売業,14,小売 ,7,TOPIX Small 2
